gene,meanTumor,meanControl,log2FC,pvalue
FCNA,0.0,0.0,0.0,1.0
DNAH6,0.0,0.0,0.0,1.0
PRELID2,4.765026630132847,6.532329866728442,-1.7673032365955947,1.5007656491845713e-07
RAPGEF6,5.130198333544749,4.838472130365605,0.2917262031791443,0.01215740176161699
GM5092,0.024510416950347415,0.011689696455837643,0.012820720494509772,0.48328580440295854
4931408D14RIK,0.008129433696196583,0.04186215924018889,-0.03373272554399231,0.03445825081558548
OLFR1198,0.0,0.0,0.0,1.0
OLFR452,0.0,0.0,0.0,1.0
MMAB,3.972646281421415,4.480316988264311,-0.5076707068428954,7.871856252555886e-05
SLC35B1,6.308097900525193,5.642495216123819,0.6656026844013745,3.612778622705752e-05
SMPDL3A,0.0,0.0,0.0,1.0
PIMREG,6.260540224896308,6.528980624545487,-0.26844039964917954,0.09648229951470487
GM7030,0.6308677469080798,0.11562299407307655,0.5152447528350033,0.001307469664459356
PIGX,5.427196068159666,5.211298188268582,0.21589787989108356,0.03827483256494493
PUM3,5.978238850840984,6.574525027839949,-0.5962861769989658,0.0015061396667156316
HIST1H2BG,4.405062659418337,4.8540035065255065,-0.44894084710716964,0.04897884188040943
ANKRD22,0.07646685045010053,0.04083677214223389,0.03563007830786664,0.12759251444115857
SCRT1,0.0,0.0,0.0,1.0
DSG3,0.0,0.0,0.0,1.0
EIF4A2,7.515807638062472,7.466057862793621,0.04974977526885116,0.27469937810643874
MOB2,4.492517331015758,4.290884393018329,0.2016329379974291,2.3355053621352857e-05
OLFR722,0.0,0.0,0.0,1.0
CLEC4N,0.0,0.013147973554672666,-0.013147973554672666,0.2966650369240991
OLFR54,0.0,0.0,0.0,1.0
ARHGAP44,0.0,0.0,0.0,1.0
GM9376,0.0,0.0,0.0,1.0
4930549C15RIK,0.0,0.0,0.0,1.0
CSN2,0.11948820493051349,0.1711205032732713,-0.051632298342757815,0.47690881985840816
CCDC102A,0.2626269556485807,0.0,0.2626269556485807,0.0006889558178009358
RBM48,3.9570881217643676,4.081163910663933,-0.12407578889956516,0.1553517489422377
LILR4B,0.2675077129056351,0.2965767998679412,-0.029069086962306145,0.7900227211163309
OLFR1413,0.0,0.0,0.0,1.0
CARMIL3,0.28659770704499965,0.39503215790398805,-0.1084344508589884,0.12773849010054075
EEF2K,5.226851749803223,5.445541936842564,-0.21869018703934096,0.05725537501846057
VMN1R226,0.0,0.0,0.0,1.0
DDX11,4.258443049838702,4.38823795240902,-0.12979490257031845,0.3648268531233336
TGOLN2,0.0,0.0,0.0,1.0
GM1070,0.05971984018783171,0.06073850486938072,-0.0010186646815490072,0.9666571542770435
TGFBI,0.13478435113855133,0.3318003369908252,-0.19701598585227384,0.08489081682053223
ARXES1,0.0,0.0,0.0,1.0
REXO5,4.038870983326063,3.7399518194973176,0.29891916382874584,0.11143411753360662
SLC35B2,4.968170928943452,4.922252770169248,0.04591815877420391,0.4527705152572771
TMEM89,0.03135547239803046,0.07075774498965551,-0.03940227259162505,0.60084766978667
TOPAZ1,0.0,0.0,0.0,1.0
VMN2R40,0.0,0.0,0.0,1.0
DSG2,0.0,0.0,0.0,1.0
KRTAP24-1,0.0,0.0,0.0,1.0
FAIM,6.024696032866401,6.349623857076237,-0.3249278242098361,0.01702617837533301
EIF3F,9.212404162409053,9.222462885326978,-0.010058722917925422,0.9407612508843465
NPAS3,0.0020061864580596046,0.0,0.0020061864580596046,0.38928314247621154
DBNL,7.033759493082941,7.07525774233158,-0.04149824924863932,0.5633966463284243
CYR61,0.0,0.009364899045228125,-0.009364899045228125,0.2966650369240992
1700092E19RIK,0.0,0.0,0.0,1.0
OLFR1201,0.0,0.0,0.0,1.0
TIPIN,6.930803723782748,7.474985881268241,-0.5441821574854933,0.04997363807435192
BB283400,0.0,0.01059817187529476,-0.01059817187529476,0.2966650369240991
SERPINB9G,0.0,0.013827331187214348,-0.013827331187214348,0.2966650369240991
SIRT2,5.495900956867652,5.161374038715765,0.3345269181518864,0.02700776515248592
FAM171B,1.7776676400019946,0.026665121363279108,1.7510025186387155,1.2919381997274726e-09
NANOS3,0.024099838532545038,0.4937894447679551,-0.46968960623541006,0.014039620096937941
RAET1E,0.0,1.5276729292432756,-1.5276729292432756,8.147440798628217e-08
ADGRG3,6.829451490310362,6.771251877551106,0.05819961275925589,0.6922854512751977
MBD2,6.96253272519408,8.36352660879062,-1.4009938835965396,2.069450363954213e-07
PYM1,6.212454932958031,6.175289026614148,0.03716590634388339,0.4216598080050582
BMP2,0.0,0.003913638980777101,-0.003913638980777101,0.2966650369240991
GM26391,0.0,0.0,0.0,1.0
OLFR1348,0.0,0.0,0.0,1.0
TFF2,0.0,0.0,0.0,1.0
EPN1,4.867009357233004,5.9068537341001495,-1.039844376867145,5.810159196415468e-06
MDM1,3.7712778310152206,4.211768744229808,-0.4404909132145871,0.03269546408656672
ZFP131,5.531243086288321,5.864999682266506,-0.3337565959781843,0.00023657747123985922
MEGF6,0.241252414612625,0.0057492400658458,0.23550317454677921,5.668251090472153e-05
ACOX3,5.374235531434253,4.201686234129665,1.1725492973045881,5.786971631812842e-05
CYP1B1,0.001812232161492778,0.0066603180329306896,-0.004848085871437912,0.29450818827650516
S100A14,0.11734555246990568,0.11043158903807797,0.006913963431827708,0.9071847019822914
NOB1,6.404770072677452,6.360421078930773,0.044348993746679,0.31417988147360415
SYT13,0.0,0.0,0.0,1.0
TAS2R117,0.0,0.0,0.0,1.0
WARS,6.4822024864622705,6.3366853525698,0.14551713389247034,0.014638699572759536
MSI1,0.034038450276515565,0.034572897656720745,-0.0005344473802051802,0.9840592804735488
ACAA1A,5.210594848229097,4.480398355904877,0.7301964923242199,1.1161324629643e-05
OLFR661,0.0,0.0,0.0,1.0
TIMM44,6.37234701678392,6.542263727352636,-0.1699167105687165,0.0752813792834015
SYNGR4,0.6094222451522017,0.46043153052587416,0.14899071462632751,0.3359243983108114
CDH9,0.0,0.0,0.0,1.0
CNBP,9.310329105550151,9.457885697114179,-0.14755659156402778,0.28780955953921794
UBTFL1,0.0035600811227208366,0.009237740398575469,-0.005677659275854632,0.5533147994152223
RYR1,0.08897435528267511,0.1635019134426397,-0.07452755815996459,0.00014350073877781404
C130079G13RIK,0.0,0.0,0.0,1.0
EXD1,0.049547638879308714,0.14392631944305484,-0.09437868056374613,0.028722394019279018
SNAPC1,4.239044275620302,4.177413514665007,0.061630760955295294,0.0781793003022587
UCK2,7.67739591919507,8.157914024111216,-0.480518104916146,0.019162255344773435
PLAGL1,0.001748294634258269,0.009041545072140087,-0.007293250437881818,0.4071329975640302
METAP1,5.523558545854449,5.639078065185698,-0.11551951933124904,0.01816004592780246
KIF27,0.0,0.0,0.0,1.0
CRYZL2,0.024709884595940913,0.0,0.024709884595940913,0.11126562124771341
E2F2,5.7773855666075455,6.64492618005774,-0.8675406134501946,6.305720759524826e-05
NUDT7,1.8653277907634782,2.596275918295624,-0.7309481275321457,0.00011780527728550783
MRPL38,5.7071099074949485,5.806679693188985,-0.09956978569403674,0.535184747410929
MTR,5.522589214828585,5.023630558974533,0.49895865585405197,0.00047645115034902877
SMIM11,7.390536162881371,7.568315436923788,-0.17777927404241733,0.08445903008525764
2700099C18RIK,4.445054183503111,5.651697921602219,-1.2066437380991077,5.1599046372488936e-05
OLFR1086,0.0,0.0,0.0,1.0
FLICR,0.0,0.15616482433735765,-0.15616482433735765,0.002162672804619802
DDI1,0.0,0.0,0.0,1.0
ATP2C1,4.930807806898389,5.269148417673313,-0.3383406107749245,0.0048162138177310215
RAMP3,1.4403407772509518,0.1616755742199711,1.2786652030309806,4.9619790814145126e-05
GM46545,0.0,0.0,0.0,1.0
SRI,6.40653119801053,6.119546593927469,0.28698460408306126,0.04650843644962966
MUP21,0.0,0.0,0.0,1.0
GM15663,0.0,0.0,0.0,1.0
SNX2,8.95384815107308,9.845838156343177,-0.8919900052700971,2.3311688097962445e-09
4930448K20RIK,0.0,0.0,0.0,1.0
3300002I08RIK,2.911586295579513,2.7733740150207375,0.13821228055877555,0.20022985431132348
MARCH6,5.5637733511077565,5.659844224478386,-0.09607087337062925,0.20138353772685177
ASTN1,0.0010818046345078918,0.0,0.0010818046345078918,0.38928314247621143
TBRG1,5.780813021182137,6.6597009287016675,-0.8788879075195304,1.0992556774278143e-07
GM20758,0.0,0.0,0.0,1.0
LSM11,2.664073508597684,2.891174724189254,-0.2271012155915697,0.016968235917898252
MFHAS1,1.9816975300170403,0.49678680712519496,1.4849107228918452,3.9511665747495674e-05
D130040H23RIK,2.731815169674571,2.165356520090029,0.5664586495845421,0.0011301794183947323
2210011C24RIK,0.013586429617581814,0.0,0.013586429617581814,0.38928314247621143
HSF4,0.1486921151967402,0.2929398800414257,-0.1442477648446855,0.0076415153254208125
HIPK2,4.178472775695554,4.304513800306144,-0.12604102461058986,0.4341485740149047
ABHD16B,0.0,0.0,0.0,1.0
IGF2BP3,4.312769633544407,3.48080453258844,0.8319651009559665,1.0877224472886688e-08
VMN1R74,0.0,0.0,0.0,1.0
ABCD3,4.459705860705411,4.745309610384881,-0.28560374967946967,0.0005689687844438466
MAP9,3.2400473679652797,2.770926666884304,0.4691207010809757,0.0014981765832129414
HACL1,3.094690930111149,2.837791270019019,0.25689966009213006,0.027166693840999397
IL1RN,0.08835919049852836,0.019852764773470772,0.0685064257250576,0.1510303251648226
GM4027,0.0,0.0,0.0,1.0
PRN,0.005536915532199605,0.0,0.005536915532199605,0.38928314247621143
EARS2,2.0674249293558247,2.2625430015878716,-0.1951180722320469,0.026700831504179713
RWDD4A,5.250936624297428,5.338251024795894,-0.08731440049846562,0.07002081753560589
TOPORSL,0.0,0.0,0.0,1.0
1700030F18RIK,0.0,0.0,0.0,1.0
FAM120B,3.7688816542679286,3.731139063445899,0.03774259082202969,0.7400242487456814
TBC1D10A,4.05524118551755,3.796186320994314,0.25905486452323645,0.031376980056808515
MSX2,0.0,0.0,0.0,1.0
E330023G01RIK,0.0,0.0,0.0,1.0
HHIPL1,0.01221287976511707,0.024568971001310957,-0.012356091236193887,0.5332423420147983
PSG23,0.0,0.0,0.0,1.0
INSR,3.583697579632563,3.1101149533311787,0.4735826263013845,0.0015823709957755723
DRAXIN,0.024644489467687686,0.0,0.024644489467687686,0.03419861918329534
NANP,2.7374988642644724,2.6089377408047705,0.12856112345970194,0.43791692478057376
CEP126,0.0,0.0,0.0,1.0
GM20753,0.13303024732279797,0.45743339045670667,-0.3244031431339087,0.06636462173962139
KCNMB2,0.0,0.0,0.0,1.0
4921509C19RIK,0.0,0.0,0.0,1.0
ZBTB10,2.5390399632916836,1.7047502792122935,0.8342896840793901,0.0002551406894513158
ZFP414,4.5416337909515105,5.071845274966803,-0.5302114840152923,0.0007322562865538974
TGFA,0.0,0.18901331353358647,-0.18901331353358647,1.7727827315376368e-07
TMPRSS12,0.0,0.0,0.0,1.0
MCPT9,0.0,0.0,0.0,1.0
BCORL1,2.0790205690898405,2.2763054054815037,-0.19728483639166328,0.12622199489562494
MAS1,0.0,0.0,0.0,1.0
H2AFZ,9.461395903500682,9.734046856745271,-0.27265095324458954,0.19697735390438895
NIPSNAP1,5.207919491601334,4.935595404201092,0.27232408740024194,0.012046310119893593
DDRGK1,6.9243005574062435,7.181856128502808,-0.2575555710965647,0.08420232896326756
USP24,5.1358712102132005,5.49993506421706,-0.36406385400385943,0.00010178578226253856
SLX4,3.867463744485114,4.004197260170397,-0.1367335156852829,0.05498685789598505
EIF4G2,8.830071459338376,8.820929370994545,0.009142088343830679,0.9200094333326647
CABP7,0.0,0.09651063766498123,-0.09651063766498123,0.10477045298526584
AMOTL1,5.254073714577385,4.9588275968558015,0.29524611772158327,0.00023666337260830458
CD163,0.0,0.0,0.0,1.0
VMN1R64,0.0,0.0,0.0,1.0
TYR,0.0,0.0,0.0,1.0
FAM161A,0.03567016973864432,0.05788693373263152,-0.0222167639939872,0.5047007057696455
CES1E,0.0,0.0,0.0,1.0
2010310C07RIK,0.0,0.0,0.0,1.0
TBXA2R,0.11512474180907484,3.231674357070495,-3.11654961526142,1.4207094436702252e-11
PRELID1,8.5118285663595,8.830144799651851,-0.3183162332923519,1.7511466932795873e-06
RINL,3.887701181640015,3.9314414735461747,-0.0437402919061598,0.7833266430231904
GMCL1,5.191554590441588,5.213878174796122,-0.022323584354533743,0.7094882477657376
CCDC24,0.09869248534871931,0.03595425737568693,0.06273822797303238,0.14984439077268788
OLFR550,0.0,0.0,0.0,1.0
GM1943,1.4171266191958054,1.326515757010133,0.09061086218567249,0.2397152933594813
2610316D01RIK,0.0,0.0,0.0,1.0
CSNKA2IP,0.0,0.0,0.0,1.0
4930448I18RIK,0.0,0.0,0.0,1.0
B4GALT2,0.22837034551148042,0.14307704690257045,0.08529329860890997,0.12556920751481665
GAL3ST2B,0.019227901854351827,0.017836645574779673,0.001391256279572154,0.9485916046612286
CD200,0.008337186172356315,0.0,0.008337186172356315,0.18659444072539574
GM10710,0.0,0.0,0.0,1.0
ANKRD34C,0.0,0.0,0.0,1.0
CD164,7.3115688194548385,7.5199794171225935,-0.20841059766775505,7.354218836189366e-06
DTHD1,0.11046508428102901,0.09175698380822395,0.018708100472805064,0.49887702238766396
AKAP12,5.779211517123399,6.6678252555637645,-0.8886137384403652,4.224688635381041e-06
RHOX2C,0.0,0.024989808379917704,-0.024989808379917704,0.2966650369240991
MYRF,0.0032276895426088664,0.012984168226231569,-0.009756478683622703,0.10092255169821013
RPS26,13.21810006069751,13.381327797953025,-0.16322773725551443,0.059549197986289555
AP2A1,5.379027891805837,5.1420459501034355,0.2369819417024015,0.007268312031115433
ATP8B1,0.0,0.0,0.0,1.0
PSMB2,8.136718384264496,8.46254356455669,-0.32582518029219365,0.025832587527421045
HYAL3,0.5511977561232572,0.4240745817245005,0.12712317439875664,0.1466057532548191
SLIT1,0.6134946149912869,0.41411755867513894,0.19937705631614794,0.15131839534903974
LSG1,5.76262752476289,6.011390519457649,-0.2487629946947587,0.025358267873359763
HGD,0.06080639571323962,0.10885247644041396,-0.04804608072717434,0.3561484391430205
RRP1,7.8456651070392,8.107707249377636,-0.26204214233843626,0.005589144333102864
TAF5,3.8073368754652765,4.1096394640389935,-0.30230258857371695,0.09963094249536258
HDAC8,3.855999814571701,4.17657876921213,-0.32057895464042874,3.870644642586037e-06
E330016L19RIK,0.0,0.0,0.0,1.0
4933433H22RIK,0.015613729354572383,0.00802243830287757,0.007591291051694813,0.5885645788969378
OLFR293,0.0,0.0,0.0,1.0
PHACTR3,0.0029455351181841196,0.07092665621828695,-0.06798112110010283,5.065231342321687e-05
APOL11B,0.009381179561628615,0.0,0.009381179561628615,0.38928314247621143
LCE1K,0.0,0.0,0.0,1.0
RAB11FIP4OS2,0.0,0.0,0.0,1.0
CYB561A3,6.6780130393229085,6.079332455679365,0.5986805836435432,0.0011260867294568312
RUVBL2,7.389094920759713,6.6656614681138295,0.7234334526458834,0.00257955458331681
FAM160B2,3.7035793554157217,3.609801887786854,0.09377746762886785,0.26735855618991494
CPSF7,6.129243285861272,6.409036571805354,-0.2797932859440815,5.337724598464979e-05
LIG4,4.199632161464909,3.9264507939759867,0.2731813674889225,0.05212693879467772
ANGEL1,0.4573456318209658,1.015333464471746,-0.5579878326507801,9.248474664034795e-05
CSNK1G2,6.8980616649107285,6.975306974286194,-0.07724530937546525,0.14614589221044896
NSUN4,3.4494988887609837,3.3373294613943285,0.11216942736665514,0.0657489391331033
GM15743,0.0068758913881436685,0.33075964105384437,-0.3238837496657007,0.0002858343743935295
OLFR798,0.0,0.0,0.0,1.0
AA467197,5.690815968566196,2.0136573612072803,3.6771586073589155,9.15548434774615e-06
LNPEP,6.512276335906686,6.565640630410511,-0.05336429450382418,0.43037085031185796
H3F3A,10.376129363675359,9.963845315238519,0.41228404843683997,2.244824809068537e-05
4930512B01RIK,0.0,0.010570727174403344,-0.010570727174403344,0.2966650369240991
PPP1CC,7.458253858207784,7.472622141326312,-0.014368283118527891,0.9051893835099367
OLFR1272,0.0,0.0,0.0,1.0
MORN3,0.007128832215711947,0.03334242767112301,-0.026213595455411066,0.421302814494941
GALE,3.9520375812821276,4.107573717866031,-0.15553613658390342,0.1161008289210563
WFDC1,0.0,0.0,0.0,1.0
BMPER,0.0,0.0036486664305978933,-0.0036486664305978933,0.2966650369240991
COX11,3.6542665370191885,3.546390188335404,0.1078763486837846,0.39432734270423375
AKAP13,5.578373931134313,5.5553562714836575,0.023017659650655276,0.8345367859316235
KCNE1L,0.0,0.0,0.0,1.0
MCOLN2,0.04946771470570674,0.3808728945615321,-0.3314051798558254,0.00020174993445667633
OLFR102,0.0,0.0,0.0,1.0
MFSD7A,0.007067567639654195,0.0,0.007067567639654195,0.38928314247621143
CDK19,5.248218322250543,5.396786958376248,-0.14856863612570503,0.01952008465013657
PLCG2,7.947247393041245,7.59137594284104,0.3558714502002047,0.0002118026826907168
EPHX4,0.0,0.0,0.0,1.0
SPTAN1,5.593701369941011,6.060794521113658,-0.46709315117264616,0.0023596770692455213
4930573O16RIK,0.0,0.0,0.0,1.0
ALOX12E,0.0,0.0,0.0,1.0
4930433N12RIK,0.0,0.0,0.0,1.0
RAD54L2,4.571770508310032,4.460934724341486,0.11083578396854588,0.0325159389837572
KERA,0.0,0.0,0.0,1.0
COX7B2,0.0,0.0,0.0,1.0
B330016D10RIK,1.3253903230524906,1.117144420706546,0.20824590234594464,0.049516346464913485
POLD1,6.619121319528728,6.612903281259607,0.006218038269120818,0.9724692676989355
OLFR112,0.0,0.0,0.0,1.0
FKBP9,0.0,0.0,0.0,1.0
GM12409,0.0,0.0,0.0,1.0
ACSM4,0.0,0.0,0.0,1.0
GM1968,0.0,0.0,0.0,1.0
CBS,0.022682794766622282,0.25813508568035504,-0.23545229091373276,1.3648585721405629e-05
TNNC1,0.17672836154162339,0.14649579853074232,0.030232563010881064,0.79601703062739
OLFR221,0.01299965781422976,0.01818402753138343,-0.005184369717153669,0.8174874952055452
COMMD10,4.997721028901723,5.607081632624383,-0.60936060372266,1.3053595625785333e-08
NPC1L1,0.0163622786758002,0.007568899943328755,0.008793378732471446,0.18677741152020993
CHRNB1,2.499270490069089,2.100337711224811,0.3989327788442778,0.2853207085931357
GRIPAP1,4.56709051093366,4.711560924316428,-0.14447041338276811,0.1777541188886632
NADSYN1,3.1776327201191865,2.9752109322484475,0.20242178787073906,0.07742818455776919
R3HDM2,5.124296096783365,5.378418408766953,-0.25412231198358803,0.06603299143283987
KCTD20,5.578886271963122,5.616915613440035,-0.03802934147691328,0.49909517809721293
FLVCR1,4.524151301607894,4.5176143708995955,0.006536930708298527,0.9284774634602145
DENND2C,0.22067393478080097,0.33929718279459053,-0.11862324801378957,0.12587190424748276
OLFR1420,0.0,0.0,0.0,1.0
WEE2,0.009714165657410736,0.004927543439271206,0.00478662221813953,0.4848062204986796
IL10RA,3.790414736753421,4.03501953965052,-0.24460480289709885,0.5170733213522778
MVB12A,6.077997164612031,5.803151421291014,0.2748457433210172,0.0064727711914665895
RBBP8,5.280521096112955,6.16469500096756,-0.8841739048546051,2.3122984341270223e-05
CYP3A57,0.0,0.0,0.0,1.0
FADS2,6.815914894094299,7.272213825740879,-0.45629893164657975,0.004289844475053992
GM10334,0.0,0.0,0.0,1.0
DUSP13,0.005139806178262774,0.007600188824140308,-0.0024603826458775343,0.7886349803633143
DR1,6.286367598750303,6.1453274069575485,0.1410401917927544,0.05196378776129617
EML5,0.03393885114695994,0.029964873048917658,0.003973978098042286,0.7587890492727767
NEPN,0.0,0.01297362321933707,-0.01297362321933707,0.2966650369240992
LAP3,6.314041891693843,6.432108199062301,-0.11806630736845847,0.45532399900337983
KLK1B26,0.0,0.0,0.0,1.0
TAS2R122,0.0,0.0,0.0,1.0
PIEZO2,0.0,0.0,0.0,1.0
ARFGAP3,3.7559124109017916,3.1207741476517077,0.6351382632500839,0.0065491481176975395
EMC9,0.34094742474118056,0.18566917865304958,0.15527824608813098,0.036376079048119535
ZFP958,4.844381411690327,5.2597969885514795,-0.41541557686115205,0.0001104539063251167
CDX1,0.0,0.0,0.0,1.0
SYNGR1,0.08410780852579958,0.18902926943883114,-0.10492146091303156,0.014307349514794397
AUH,4.664518616703183,4.390666296174524,0.2738523205286585,7.943431129164943e-05
2310050C09RIK,0.0,0.0,0.0,1.0
KCNA4,0.0,0.0,0.0,1.0
GRAMD1A,5.038055958142173,5.315426412064821,-0.27737045392264825,0.045610745018115455
LRRC58,5.532303233909736,5.4092969676314855,0.12300626627825029,0.0258395068956871
SLC19A2,4.35812995057839,4.133568047052108,0.2245619035262818,0.015586868186494471
BBOX1,0.0,0.0,0.0,1.0
NDUFS6,8.268364744115688,8.646988792033913,-0.37862404791822435,0.03054369900291421
NSDHL,4.570348888843533,4.828964825740448,-0.25861593689691453,0.004529939340919297
9430041J12RIK,0.0,0.00597532047353597,-0.00597532047353597,0.2966650369240991
GM5,0.0,0.0,0.0,1.0
CCDC136,0.009276367936156082,0.00593856793484969,0.0033378000013063918,0.7295955018111946
PFDN5,8.763700106123919,8.847199565906081,-0.08349945978216233,0.5089062712757434
THEMIS,0.0,0.0,0.0,1.0
STMN3,0.0,0.0,0.0,1.0
NMRK2,0.0,0.0,0.0,1.0
ATXN7L2,3.607754238164345,3.612256458885322,-0.004502220720977057,0.9420706071254911
TMEM211,0.0,0.0,0.0,1.0
TNFAIP8L3,0.0,0.0,0.0,1.0
GM7932,0.0,0.0,0.0,1.0
IL1F5,0.0,0.0,0.0,1.0
ZFP423,0.17820800717989907,0.22124281353802733,-0.04303480635812826,0.2596647155052332
CDK14,0.0031657025343482643,0.0025164028787424643,0.0006492996556058,0.8426524394696715
4933407E24RIK,0.0,0.0,0.0,1.0
GM33619,2.8523016287012677,1.8164133980095414,1.0358882306917263,0.014702767340106155
WFDC6B,0.0,0.0,0.0,1.0
6430553K19RIK,0.0,0.0,0.0,1.0
GM5084,0.0,0.0,0.0,1.0
RNLS,0.05626050576363669,1.4430967518976483,-1.3868362461340116,1.1015192102209043e-10
GM3776,0.0,0.0,0.0,1.0
1700028I16RIK,0.5210926267015974,0.546456777827256,-0.025364151125658596,0.8712857238750356
VPS11,4.551663309894986,4.367885453080326,0.1837778568146593,0.028040131492474137
METTL14,4.900245557466886,5.210353853053283,-0.31010829558639674,0.00883816143272336
PRDM13,0.0,0.0,0.0,1.0
MAPK3,5.532717423761777,5.756667500268982,-0.22395007650720533,0.012231378378210136
CYP2J8,0.0,0.0,0.0,1.0
2310057M21RIK,2.397568854686124,2.5913756017161838,-0.19380674703005996,0.012146135307582637
JAM3,0.005203864403021009,0.007172069731164301,-0.001968205328143292,0.8253058537097974
BICC1,0.0,0.00441410251214521,-0.00441410251214521,0.2966650369240991
SERPINB3D,0.02437479397236432,0.0,0.02437479397236432,0.38928314247621154
FAM205A2,0.0,0.0,0.0,1.0
MADD,4.571118509937174,4.688543707784395,-0.11742519784722116,0.04888556830466665
MYADM,4.879250246498862,5.317089527720514,-0.4378392812216516,0.0674326762495114
ERRFI1,0.0,0.01881957028767192,-0.01881957028767192,0.035271255271529446
DESI1,6.388177902854422,6.277101183250478,0.11107671960394416,0.32302283508965274
VMN2R106,0.0,0.0,0.0,1.0
LCE3F,0.0,0.0,0.0,1.0
GLA,2.95756246756804,2.781515116109159,0.17604735145888117,0.0883517028819114
GM6268,0.0,0.0,0.0,1.0
FAM49A,0.09567695294060197,1.58979798968435,-1.4941210367437479,2.4632642140567303e-09
PHF11A,2.316229371071701,2.171078179429216,0.1451511916424848,0.004428499921141814
C330011F03RIK,0.0,0.0,0.0,1.0
CLEC3B,0.2674060557601761,0.7375302394164146,-0.4701241836562385,0.00043951174513137524
GM16982,0.010858924257025252,0.005194702075475328,0.005664222181549924,0.5616317991367152
OLFR1289,0.0,0.0,0.0,1.0
COPS6,7.360432521791104,7.289657704629873,0.07077481716123124,0.37127672451416605
PTMA,12.1999180812494,12.586978786629958,-0.3870607053805575,0.0553223966999109
TNFRSF11A,0.12736416585271707,0.466210416084082,-0.33884625023136494,0.00022925653633968293
EAR10,0.0,0.0,0.0,1.0
TAP1,7.028358379643362,6.158882687859588,0.8694756917837738,6.684399194666917e-06
GBP4,4.1884252671407065,3.9844021729303534,0.20402309421035314,0.024589612352384566
DPYSL5,0.03087701930644141,0.06344971802544955,-0.03257269871900814,0.055339925502605206
P2RY12,0.28941544484222576,0.5203511494064277,-0.23093570456420193,0.02129989505751867
DUSP2,5.265168212824279,4.864631580103905,0.40053663272037454,1.7413222925167405e-05
4933400A11RIK,0.0,0.0,0.0,1.0
ACAD10,1.9075791921694742,2.2438771828141073,-0.33629799064463306,0.14776992510367776
DENND6B,2.3089922932537186,2.4331022249593106,-0.12410993170559204,0.16835930585694522
MANNR,0.0,0.0,0.0,1.0
GM4759,5.640232771386276,5.863912224746665,-0.22367945336038897,0.08133982388070278
E330021D16RIK,0.005739253554486765,0.0,0.005739253554486765,0.38928314247621143
LRP1B,0.0006357242258469611,0.0022554068595079606,-0.0016196826336609994,0.30425596693498425
GET4,5.040494579835678,5.2851327591321375,-0.2446381792964596,0.15532773436779854
OLFR1124,0.0,0.0,0.0,1.0
ESP15,0.0,0.0,0.0,1.0
SOHLH2,0.0,0.0,0.0,1.0
DGAT1,3.62575913681553,3.089706199793915,0.5360529370216152,0.003647436442219816
APLP1,0.005290717877394639,0.08778550568959845,-0.0824947878122038,0.005224995778327979
3110056K07RIK,3.024462388642554,3.464491439135712,-0.4400290504931581,5.44097212638181e-06
GAST,0.0,0.0,0.0,1.0
RWDD1,7.101633145353809,7.424126194314407,-0.32249304896059794,0.05357046234928907
MRAP2,0.0,0.0,0.0,1.0
GLDN,0.0,0.0,0.0,1.0
DEFB21,0.0,0.0,0.0,1.0
OLFR1016,0.0,0.0,0.0,1.0
RYBP,3.770131678982594,3.3414723783262774,0.4286593006563164,7.372621639344112e-06
FGF16,0.0,0.0,0.0,1.0
OASL1,2.642736691919025,1.0053811212819848,1.6373555706370402,3.2674784338103515e-08
4930433I11RIK,0.0,0.006960117097098063,-0.006960117097098063,0.2966650369240992
PLD2,0.06423456368233826,0.3667898924145804,-0.3025553287322421,0.0008998007648320889
ISCU,6.468134442790698,6.818833593234866,-0.3506991504441679,3.008977234108451e-06
GM5726,0.0,0.0,0.0,1.0
ATM,4.494005988562167,4.5966910652161665,-0.10268507665399973,0.15510500839067554
ELN,0.0,0.0,0.0,1.0
ADD2,0.0,0.0,0.0,1.0
TTYH2,0.0053938260564933005,0.011275671243084961,-0.005881845186591661,0.46055468132906974
CNTN1,0.008404894305780194,0.0,0.008404894305780194,0.07546503527239035
OLFR417,0.0,0.0,0.0,1.0
ADAM26A,0.0,0.0,0.0,1.0
SYNPO,0.007141714074315748,0.021782866831020327,-0.014641152756704578,0.1834895476264957
IRF9,4.729803585641201,4.141948091484099,0.5878554941571021,0.04535156298574715
TAF4B,3.625251537262523,4.68388918833803,-1.0586376510755073,5.4699644019853865e-06
CCDC59,6.121931609605386,6.443743633496327,-0.3218120238909412,0.0033330613360993975
PHC1,3.527115630170966,4.120707019285803,-0.5935913891148368,1.6473521438277488e-05
A530088E08RIK,0.830262133139905,1.1709522760356035,-0.34069014289569843,0.05035277299262248
UNC45A,4.107917097578974,3.8590076081532665,0.24890948942570734,0.020946772216745905
ZFP60,3.8908133529717417,3.706529402342002,0.18428395062973957,0.0003915772388204811
IER3IP1,6.455634102218595,6.780811105801506,-0.3251770035829109,8.784119908440412e-06
SERPINA12,0.0,0.0,0.0,1.0
ANKRD12,3.657692443542666,3.865158993240251,-0.20746654969758493,0.13402751853227884
4930553J12RIK,0.0,0.0,0.0,1.0
SPSB3,4.163369469462213,3.743994623179477,0.41937484628273625,7.925942575896691e-07
HIST3H2BA,2.415060651220537,0.107631201558066,2.307429449662471,2.45888585725737e-07
